ID;Active(0/1);Name;Categories (x,y,z_);Disponible para pedidos (0 = No, 1 = Si);Mostrar Precio (0 = No, 1 = Si);Description;Image URLs (x,y,z...);Gestor avanzado de inventario;Cuando no haya existencias;Referencia nº;Etiquetas (x,y,z...)
PE-63;1;Alarma de Reversa Ecco 12/24V;19;1;0;Alarma de Reversa Ecco 12/24V;http://a72aa5f0.ngrok.io/images/partes_electricas/PE-63.jpg;1;1;PE-63;Partes Eléctricas
PE-64;1;Claxon Tipo Bocho 12V N/O;19;1;0;Claxon Tipo Bocho 12V N/O;http://a72aa5f0.ngrok.io/images/partes_electricas/PE-64.jpg;1;1;PE-64;Partes Eléctricas
PE-65;1;Claxon Redondo Bosch 24V;19;1;0;Claxon Redondo Bosch 24V;http://a72aa5f0.ngrok.io/images/partes_electricas/PE-65.jpg;1;1;PE-65;Partes Eléctricas
PE-66;1;Juego de Bocina Automotriz Fiamm;19;1;0;Juego de Bocina Automotriz Fiamm;http://a72aa5f0.ngrok.io/images/partes_electricas/PE-66.jpg;1;1;PE-66;Partes Eléctricas
PE-67;1;Juego Bocina Automotriz Tipo Tren;19;1;0;Juego Bocina Automotriz Tipo Tren;http://a72aa5f0.ngrok.io/images/partes_electricas/PE-67.jpg;1;1;PE-67;Partes Eléctricas
PE-68;1;Switch de Luces Universal 1;19;1;0;Switch de Luces Universal 1;http://a72aa5f0.ngrok.io/images/partes_electricas/PE-68.jpg,http://a72aa5f0.ngrok.io/images/partes_electricas/PE-68B.jpg;1;1;PE-68;Partes Eléctricas
PE-69;1;Switch de Luces Universal 2;19;1;0;Switch de Luces Universal 2;http://a72aa5f0.ngrok.io/images/partes_electricas/PE-69.jpg,http://a72aa5f0.ngrok.io/images/partes_electricas/PE-69B.jpg;1;1;PE-69;Partes Eléctricas
PLB-01;1;Motor Limpiabrisas Neumático Cpv Der;20;1;0;Motor Limpiabrisas Neumático Cpv Der;http://a72aa5f0.ngrok.io/images/partes_limpiaparabrisas/PLB-01.jpg,http://a72aa5f0.ngrok.io/images/partes_limpiaparabrisas/PLB-01B.jpg;1;1;PLB-01;Partes Limpiaparabrisas
PLB-03;1;Brazo Limpiaparabrisas 30” Eléctrico;20;1;0;Brazo Limpiaparabrisas 30” Eléctrico;http://a72aa5f0.ngrok.io/images/partes_limpiaparabrisas/PLB-03.jpg,http://a72aa5f0.ngrok.io/images/partes_limpiaparabrisas/PLB-03B.jpg;1;1;PLB-03;Partes Limpiaparabrisas
PLB-06;1;Brazo Limpiaparabrisas M.P. Económico;20;1;0;Brazo Limpiaparabrisas M.P. Económico;http://a72aa5f0.ngrok.io/images/partes_limpiaparabrisas/PLB-06.jpg,http://a72aa5f0.ngrok.io/images/partes_limpiaparabrisas/PLB-06B.jpg;1;1;PLB-06;Partes Limpiaparabrisas
PLB-10;1;Pluma Limpiabrisas 24” Angosta;20;1;0;Pluma Limpiabrisas 24” Angosta;http://a72aa5f0.ngrok.io/images/partes_limpiaparabrisas/PLB-10.jpg;1;1;PLB-10;Partes Limpiaparabrisas
PLB-12;1;Brazo Limpiabrisas Aire 44111 26”;20;1;0;Brazo Limpiabrisas Aire 44111 26”;http://a72aa5f0.ngrok.io/images/partes_limpiaparabrisas/PLB-12.jpg,http://a72aa5f0.ngrok.io/images/partes_limpiaparabrisas/PLB-12B.jpg;1;1;PLB-12;Partes Limpiaparabrisas
PLB-14;1;Engrane Para Motor Sprague;20;1;0;Engrane Para Motor Sprague;http://a72aa5f0.ngrok.io/images/partes_limpiaparabrisas/PLB-14.jpg;1;1;PLB-14;Partes Limpiaparabrisas
PLB-16;1;Buje Para Motor Limp. Sprague;20;1;0;Buje Para Motor Limp. Sprague;http://a72aa5f0.ngrok.io/images/partes_limpiaparabrisas/PLB-16.jpg;1;1;PLB-16;Partes Limpiaparabrisas
PLB-18;1;Cono Astreado;20;1;0;Cono Astreado;http://a72aa5f0.ngrok.io/images/partes_limpiaparabrisas/PLB-18.jpg;1;1;PLB-18;Partes Limpiaparabrisas
PLB-19;1;Transmicion P. Limpiador 86096;20;1;0;Transmicion P. Limpiador 86096;http://a72aa5f0.ngrok.io/images/partes_limpiaparabrisas/PLB-19.jpg;1;1;PLB-19;Partes Limpiaparabrisas
PLB-21;1;Flecha Principal Motor Cpv;20;1;0;Flecha Principal Motor Cpv;http://a72aa5f0.ngrok.io/images/partes_limpiaparabrisas/PLB-21.jpg;1;1;PLB-21;Partes Limpiaparabrisas
PLB-22;1;Valvula De Control Sprague;20;1;0;Valvula De Control Sprague;http://a72aa5f0.ngrok.io/images/partes_limpiaparabrisas/PLB-22.jpg;1;1;PLB-22;Partes Limpiaparabrisas
PLB-23;1;Válvula De Control Cpv;20;1;0;Válvula De Control Cpv;http://a72aa5f0.ngrok.io/images/partes_limpiaparabrisas/PLB-23.jpg,http://a72aa5f0.ngrok.io/images/partes_limpiaparabrisas/PLB-23B.jpg;1;1;PLB-23;Partes Limpiaparabrisas
PLB-25;1;Cremallera De Motor Sprague;20;1;0;Cremallera De Motor Sprague;http://a72aa5f0.ngrok.io/images/partes_limpiaparabrisas/PLB-25.jpg;1;1;PLB-25;Partes Limpiaparabrisas
PLB-26;1;Distribuidor Para Motor Cpv;20;1;0;Distribuidor Para Motor Cpv;http://a72aa5f0.ngrok.io/images/partes_limpiaparabrisas/PLB-26.jpg;1;1;PLB-26;Partes Limpiaparabrisas
PLB-27;1;Cabezal De Brazo Limpiaparabrisas Gc-177;20;1;0;Cabezal De Brazo Limpiaparabrisas Gc-177;http://a72aa5f0.ngrok.io/images/partes_limpiaparabrisas/PLB-27.jpg;1;1;PLB-27;Partes Limpiaparabrisas
PLB-28;1;Cabezal De Brazo Limpiaparabrisas Bronce;20;1;0;Cabezal De Brazo Limpiaparabrisas Bronce;http://a72aa5f0.ngrok.io/images/partes_limpiaparabrisas/PLB-28.jpg;1;1;PLB-28;Partes Limpiaparabrisas
PLB-30;1;Flecha Principal Motor Sprague;20;1;0;Flecha Principal Motor Sprague;http://a72aa5f0.ngrok.io/images/partes_limpiaparabrisas/PLB-30.jpg;1;1;PLB-30;Partes Limpiaparabrisas
PLB-37;1;Motor Limp. Tipo Italtergi Econ. 12V Der;20;1;0;Motor Limp. Tipo Italtergi Econ. 12V Der;http://a72aa5f0.ngrok.io/images/partes_limpiaparabrisas/PLB-37.jpg,http://a72aa5f0.ngrok.io/images/partes_limpiaparabrisas/PLB-37B.jpg;1;1;PLB-37;Partes Limpiaparabrisas
PLB-39;1;Motor Limp. Tipo Doga Grande 12V Der;20;1;0;Motor Limp. Tipo Doga Grande 12V Der;http://a72aa5f0.ngrok.io/images/partes_limpiaparabrisas/PLB-39.jpg,http://a72aa5f0.ngrok.io/images/partes_limpiaparabrisas/PLB-39B.jpg;1;1;PLB-39;Partes Limpiaparabrisas
PLB-43;1;Motor Limpiabrisas M.P. Bosch 12V;20;1;0;Motor Limpiabrisas M.P. Bosch 12V;http://a72aa5f0.ngrok.io/images/partes_limpiaparabrisas/PLB-43.jpg;1;1;PLB-43;Partes Limpiaparabrisas
PLB-45;1;Motor Limp. Prome Mae-4D- m-A-80 Der 12V;20;1;0;Motor Limp. Prome Mae-4D- m-A-80 Der 12V;http://a72aa5f0.ngrok.io/images/partes_limpiaparabrisas/PLB-45.jpg,http://a72aa5f0.ngrok.io/images/partes_limpiaparabrisas/PLB-45B.jpg;1;1;PLB-45;Partes Limpiaparabrisas
PLB-50;1;Motor Limp. Mae-4Mp-Pa Der 12V;20;1;0;Motor Limp. Mae-4Mp-Pa Der 12V;http://a72aa5f0.ngrok.io/images/partes_limpiaparabrisas/PLB-50.jpg,http://a72aa5f0.ngrok.io/images/partes_limpiaparabrisas/PLB-50B.jpg;1;1;PLB-50;Partes Limpiaparabrisas
PLB-54;1;Flecha Limpiabrisas Volvo;20;1;0;Flecha Limpiabrisas Volvo;http://a72aa5f0.ngrok.io/images/partes_limpiaparabrisas/PLB-54.jpg;1;1;PLB-54;Partes Limpiaparabrisas
PLB-55;1;Flecha Limpiabrisas Irizar;20;1;0;Flecha Limpiabrisas Irizar;http://a72aa5f0.ngrok.io/images/partes_limpiaparabrisas/PLB-55.jpg;1;1;PLB-55;Partes Limpiaparabrisas
PLB-56;1;Flecha Limpiabrisas F-12;20;1;0;Flecha Limpiabrisas F-12;http://a72aa5f0.ngrok.io/images/partes_limpiaparabrisas/PLB-56.jpg;1;1;PLB-56;Partes Limpiaparabrisas
PLB-57;1;Flecha Limpibrisas De Multego;20;1;0;Flecha Limpibrisas De Multego;http://a72aa5f0.ngrok.io/images/partes_limpiaparabrisas/PLB-57.jpg;1;1;PLB-57;Partes Limpiaparabrisas
PLB-58;1;Flecha Limpiabrisas Boxer;20;1;0;Flecha Limpiabrisas Boxer;http://a72aa5f0.ngrok.io/images/partes_limpiaparabrisas/PLB-58.jpg;1;1;PLB-58;Partes Limpiaparabrisas
PF-01;1;Plafón Redondo Estribo;21;1;0;Plafón Redondo Estribo;http://a72aa5f0.ngrok.io/images/plafones/PF-01.jpg;1;1;PF-01;Plafones
PF-02;1;Stop Concha Boxer Rojo;21;1;0;Stop Concha Boxer Rojo;http://a72aa5f0.ngrok.io/images/plafones/PF-02.jpg;1;1;PF-02;Plafones
PF-03;1;Stop Concha Torino Rojo;21;1;0;Stop Concha Torino Rojo;http://a72aa5f0.ngrok.io/images/plafones/PF-03.jpg;1;1;PF-03;Plafones
PF-06;1;Plafón Stop Doble Soquet;21;1;0;Plafón Stop Doble Soquet;http://a72aa5f0.ngrok.io/images/plafones/PF-06.jpg;1;1;PF-06;Plafones
PF-08;1;Calavera Curva Ayco Dipsa Roja;21;1;0;Calavera Curva Ayco Dipsa Roja;http://a72aa5f0.ngrok.io/images/plafones/PF-08.jpg;1;1;PF-08;Plafones
PF-15;1;Plafón Interior Somex;21;1;0;Plafón Interior Somex;http://a72aa5f0.ngrok.io/images/plafones/PF-15.jpg;1;1;PF-15;Plafones
PF-16;1;Calavera Curva Ayco Leds Cn Roja;21;1;0;Calavera Curva Ayco Leds Cn Roja;http://a72aa5f0.ngrok.io/images/plafones/PF-16.jpg;1;1;PF-16;Plafones
PF-21;1;Plafón Redondo 3 Tornillos Ambar 12V;21;1;0;Plafón Redondo 3 Tornillos Ambar 12V;http://a72aa5f0.ngrok.io/images/plafones/PF-21.jpg;1;1;PF-21;Plafones
PF-26;1;Plafón Lateral Burbuja Cristal Ref. Ambar;21;1;0;Plafón Lateral Burbuja Cristal Ref. Ambar;http://a72aa5f0.ngrok.io/images/plafones/PF-26.jpg;1;1;PF-26;Plafones
PF-30;1;Calavera Oval Ayco 9 Leds Ambar;21;1;0;Calavera Oval Ayco 9 Leds Ambar;http://a72aa5f0.ngrok.io/images/plafones/PF-30.jpg;1;1;PF-30;Plafones
PF-32;1;Calavera Curva Marcopolo Roja;21;1;0;Calavera Curva Marcopolo Roja;http://a72aa5f0.ngrok.io/images/plafones/PF-32.jpg;1;1;PF-32;Plafones
PF-35;1;Plafón Lateral M.B. Con Re ejante Ambar;21;1;0;Plafón Lateral M.B. Con Re ejante Ambar;http://a72aa5f0.ngrok.io/images/plafones/PF-35.jpg;1;1;PF-35;Plafones
PF-42;1;Plafón Zepelin Mercedes Rojo;21;1;0;Plafón Zepelin Mercedes Rojo;http://a72aa5f0.ngrok.io/images/plafones/PF-42.jpg;1;1;PF-42;Plafones
PF-48;1;Plafón Zeppelin Freightliner Ambar;21;1;0;Plafón Zeppelin Freightliner Ambar;http://a72aa5f0.ngrok.io/images/plafones/PF-48.jpg;1;1;PF-48;Plafones
PF-52;1;Plafón 3 Toneladas Foco;21;1;0;Plafón 3 Toneladas Foco;http://a72aa5f0.ngrok.io/images/plafones/PF-52.jpg;1;1;PF-52;Plafones
PF-54;1;Calavera Curva Eurocar Roja;21;1;0;Calavera Curva Eurocar Roja;http://a72aa5f0.ngrok.io/images/plafones/PF-54.jpg;1;1;PF-54;Plafones
PF-58;1;Mica Cuadrada Halcon Cristal;21;1;0;Mica Cuadrada Halcon Cristal;http://a72aa5f0.ngrok.io/images/plafones/PF-58.jpg;1;1;PF-58;Plafones
PF-63;1;Plafón Triangular Halcon Rojo;21;1;0;Plafón Triangular Halcon Rojo;http://a72aa5f0.ngrok.io/images/plafones/PF-63.jpg;1;1;PF-63;Plafones
PF-66;1;Plafón Redondo 6005 Record Rojo;21;1;0;Plafón Redondo 6005 Record Rojo;http://a72aa5f0.ngrok.io/images/plafones/PF-66.jpg;1;1;PF-66;Plafones
PF-69;1;Cuarto de Mercedes Derecho;21;1;0;Cuarto de Mercedes Derecho;http://a72aa5f0.ngrok.io/images/plafones/PF-69.jpg;1;1;PF-69;Plafones
PF-74;1;Bisel Dina S-500 Gris Izquierdo;21;1;0;Bisel Dina S-500 Gris Izquierdo;http://a72aa5f0.ngrok.io/images/plafones/PF-74.jpg;1;1;PF-74;Plafones
PF-76;1;Plafón Dina S-500 Ambar Izquierdo;21;1;0;Plafón Dina S-500 Ambar Izquierdo;http://a72aa5f0.ngrok.io/images/plafones/PF-76.jpg;1;1;PF-76;Plafones
PF-79;1;Plafón Navegación Ayco 6038 Ambar;21;1;0;Plafón Navegación Ayco 6038 Ambar;http://a72aa5f0.ngrok.io/images/plafones/PF-79.jpg;1;1;PF-79;Plafones
PF-82;1;Plafón Redondo 5060 Ambar;21;1;0;Plafón Redondo 5060 Ambar;http://a72aa5f0.ngrok.io/images/plafones/PF-82.jpg;1;1;PF-82;Plafones
PF-85;1;Plafón Redondo 6005 Leds Ambar;21;1;0;Plafón Redondo 6005 Leds Ambar;http://a72aa5f0.ngrok.io/images/plafones/PF-85.jpg;1;1;PF-85;Plafones
PF-91;1;Plafón Lateral Record Ambar;21;1;0;Plafón Lateral Record Ambar;http://a72aa5f0.ngrok.io/images/plafones/PF-91.jpg;1;1;PF-91;Plafones
PF-99;1;Plafón Curvo 4095 T/ Nuevo Rojo;21;1;0;Plafón Curvo 4095 T/ Nuevo Rojo;http://a72aa5f0.ngrok.io/images/plafones/PF-99.jpg;1;1;PF-99;Plafones
PF-102;1;Plafón Zeppelin Viaggio Rojo;21;1;0;Plafón Zeppelin Viaggio Rojo;http://a72aa5f0.ngrok.io/images/plafones/PF-102.jpg;1;1;PF-102;Plafones
PF-105;1;Plafón Lateral Cacahuatito Ambar;21;1;0;Plafón Lateral Cacahuatito Ambar;http://a72aa5f0.ngrok.io/images/plafones/PF-105.jpg;1;1;PF-105;Plafones
PF-106;1;Plafón Lateral C-11 Rojo;21;1;0;Plafón Lateral C-11 Rojo;http://a72aa5f0.ngrok.io/images/plafones/PF-106.jpg;1;1;PF-106;Plafones
PF-110;1;Plafón Redondo Dina Cristal 12V;21;1;0;Plafón Redondo Dina Cristal 12V;http://a72aa5f0.ngrok.io/images/plafones/PF-110.jpg;1;1;PF-110;Plafones
PF-118;1;Plafón Porta Placa Capucha Blanca;21;1;0;Plafón Porta Placa Capucha Blanca;http://a72aa5f0.ngrok.io/images/plafones/PF-118.jpg;1;1;PF-118;Plafones
PF-123;1;Plafón Zeppelin F-12 Ambar;21;1;0;Plafón Zeppelin F-12 Ambar;http://a72aa5f0.ngrok.io/images/plafones/PF-123.jpg;1;1;PF-123;Plafones
PF-128;1;Plafón Redondo Eurocar Ambar;21;1;0;Plafón Redondo Eurocar Ambar;http://a72aa5f0.ngrok.io/images/plafones/PF-128.jpg;1;1;PF-128;Plafones
PF-130;1;Plafón Direccional Viaggio Izquierdo;21;1;0;Plafón Direccional Viaggio Izquierdo;http://a72aa5f0.ngrok.io/images/plafones/PF-130.jpg;1;1;PF-130;Plafones
PF-132;1;Calavera Oval Ayco Sport Leds 12V Roja;21;1;0;Calavera Oval Ayco Sport Leds 12V Roja;http://a72aa5f0.ngrok.io/images/plafones/PF-132.jpg;1;1;PF-132;Plafones
PF-138;1;Plafón Interior Ovalado 12 Leds 12V;21;1;0;Plafón Interior Ovalado 12 Leds 12V;http://a72aa5f0.ngrok.io/images/plafones/PF-138.jpg;1;1;PF-138;Plafones
PF-141;1;Plafón Cuarto Marcopolo G7 24V;21;1;0;Plafón Cuarto Marcopolo G7 24V;http://a72aa5f0.ngrok.io/images/plafones/PF-141.jpg;1;1;PF-141;Plafones
PF-144;1;Plafón Navegación M.P. G7 24V;21;1;0;Plafón Navegación M.P. G7 24V;http://a72aa5f0.ngrok.io/images/plafones/PF-144.jpg;1;1;PF-144;Plafones
PF-146;1;Plafón Lateral Lombra 760 Ambar;21;1;0;Plafón Lateral Lombra 760 Ambar;http://a72aa5f0.ngrok.io/images/plafones/PF-146.jpg;1;1;PF-146;Plafones
PF-148;1;Plafón Cuarto International Derecho;21;1;0;Plafón Cuarto International Derecho;http://a72aa5f0.ngrok.io/images/plafones/PF-148.jpg;1;1;PF-148;Plafones
PF-153;1;Plafón Navegación Dina Ambar 12V;21;1;0;Plafón Navegación Dina Ambar 12V;http://a72aa5f0.ngrok.io/images/plafones/PF-153.jpg;1;1;PF-153;Plafones
PF-156;1;Plafón Redondo 6010 Foco Rojo;21;1;0;Plafón Redondo 6010 Foco Rojo;http://a72aa5f0.ngrok.io/images/plafones/PF-156.jpg;1;1;PF-156;Plafones
PF-163;1;Plafón Nav. Irizar Rinder Ambar Foco;21;1;0;Plafón Nav. Irizar Rinder Ambar Foco;http://a72aa5f0.ngrok.io/images/plafones/PF-163.jpg;1;1;PF-163;Plafones
PF-166;1;Plafón Nav. Irizar Ambar Led 12V;21;1;0;Plafón Nav. Irizar Ambar Led 12V;http://a72aa5f0.ngrok.io/images/plafones/PF-166.jpg;1;1;PF-166;Plafones
PF-172;1;Plafón Curvo T/ 4095 Ambar;21;1;0;Plafón Curvo T/ 4095 Ambar;http://a72aa5f0.ngrok.io/images/plafones/PF-172.jpg;1;1;PF-172;Plafones
PF-175;1;Plafón Rectangular T/ 4095 Ambar;21;1;0;Plafón Rectangular T/ 4095 Ambar;http://a72aa5f0.ngrok.io/images/plafones/PF-175.jpg;1;1;PF-175;Plafones
PF-183;1;Plafón Capre Ambar;21;1;0;Plafón Capre Ambar;http://a72aa5f0.ngrok.io/images/plafones/PF-183.jpg;1;1;PF-183;Plafones
PF-186;1;Plafón Galibo Transparente Rojo;21;1;0;Plafón Galibo Transparente Rojo;http://a72aa5f0.ngrok.io/images/plafones/PF-186.jpg;1;1;PF-186;Plafones
PF-189;1;Calavera M.P. Curva Transparente Ambar;21;1;0;Calavera M.P. Curva Transparente Ambar;http://a72aa5f0.ngrok.io/images/plafones/PF-189.jpg;1;1;PF-189;Plafones
PF-201;1;Plafón Rectangular Avante Chico Ambar;21;1;0;Plafón Rectangular Avante Chico Ambar;http://a72aa5f0.ngrok.io/images/plafones/PF-201.jpg;1;1;PF-201;Plafones
PF-207 y 218;1;Plafón Lat. 4 Leds Rojo 12V con visel cromado;21;1;0;Plafón Lat. 4 Leds Rojo 12V con visel cromado;http://a72aa5f0.ngrok.io/images/plafones/PF-207-218.jpg;1;1;PF-207 y 218;Plafones
PF-207;1;Plafón Lat. 4 Leds Rojo 12V;21;1;0;Plafón Lat. 4 Leds Rojo 12V;http://a72aa5f0.ngrok.io/images/plafones/PF-207.jpg;1;1;PF-207;Plafones
PF-218;1;Visel Cromado Plafón 4 Leds;21;1;0;Visel Cromado Plafón 4 Leds;http://a72aa5f0.ngrok.io/images/plafones/PF-218.jpg;1;1;PF-218;Plafones
PF-221;1;Plafón Lat. M.P. T/ 7139 Cristal;21;1;0;Plafón Lat. M.P. T/ 7139 Cristal;http://a72aa5f0.ngrok.io/images/plafones/PF-221.jpg;1;1;PF-221;Plafones
PF-229;1;Plafón Red. 10 Led Mediano Ambar 24V;21;1;0;Plafón Red. 10 Led Mediano Ambar 24V;http://a72aa5f0.ngrok.io/images/plafones/PF-229.jpg;1;1;PF-229;Plafones
PF-241;1;Plafón Direccional Red. Boxer 24V;21;1;0;Plafón Direccional Red. Boxer 24V;http://a72aa5f0.ngrok.io/images/plafones/PF-241.jpg;1;1;PF-241;Plafones
PF-248;1;Plafón Lateral Burbuja Ambar Leds 12V;21;1;0;Plafón Lateral Burbuja Ambar Leds 12V;http://a72aa5f0.ngrok.io/images/plafones/PF-248.jpg;1;1;PF-248;Plafones
PF-249;1;Plafón Galibo 5 Leds Rojo 12V;21;1;0;Plafón Galibo 5 Leds Rojo 12V;http://a72aa5f0.ngrok.io/images/plafones/PF-249.jpg;1;1;PF-249;Plafones
PF-260;1;Plafón Lat. T/ Jabón Presión Ambar;21;1;0;Plafón Lat. T/ Jabón Presión Ambar;http://a72aa5f0.ngrok.io/images/plafones/PF-260.jpg;1;1;PF-260;Plafones
PF-268;1;Plafón Nav. Ayco T. 6038 Rojo;21;1;0;Plafón Nav. Ayco T. 6038 Rojo;http://a72aa5f0.ngrok.io/images/plafones/PF-268.jpg;1;1;PF-268;Plafones
PF-272;1;Plafón Nav. T. Semilla Ambar 12V;21;1;0;Plafón Nav. T. Semilla Ambar 12V;http://a72aa5f0.ngrok.io/images/plafones/PF-272.jpg;1;1;PF-272;Plafones
PF-276;1;Plafón Lateral Marcopolo Ambar;21;1;0;Plafón Lateral Marcopolo Ambar;http://a72aa5f0.ngrok.io/images/plafones/PF-276.jpg;1;1;PF-276;Plafones
PF-280;1;Plafón Red. T. 6030 C/ Socket Blanco;21;1;0;Plafón Red. T. 6030 C/ Socket Blanco;http://a72aa5f0.ngrok.io/images/plafones/PF-280.jpg;1;1;PF-280;Plafones
PF-284;1;Plafón Navegación Oisa Rojo;21;1;0;Plafón Navegación Oisa Rojo;http://a72aa5f0.ngrok.io/images/plafones/PF-284.jpg;1;1;PF-284;Plafones
PF-287;1;Plafón Redondo T. 5060 Ambar;21;1;0;Plafón Redondo T. 5060 Ambar;http://a72aa5f0.ngrok.io/images/plafones/PF-287.jpg;1;1;PF-287;Plafones
PF-290;1;Plafón Lateral Irizar Ambar;21;1;0;Plafón Lateral Irizar Ambar;http://a72aa5f0.ngrok.io/images/plafones/PF-290.jpg;1;1;PF-290;Plafones
PF-293;1;Plafón Nav. Busscar Ambar;21;1;0;Plafón Nav. Busscar Ambar;http://a72aa5f0.ngrok.io/images/plafones/PF-293.jpg;1;1;PF-293;Plafones
PF-295;1;Plafón Re ejante Rect. T. 5000 Ambar;21;1;0;Plafón Re ejante Rect. T. 5000 Ambar;http://a72aa5f0.ngrok.io/images/plafones/PF-295.jpg;1;1;PF-295;Plafones
PF-308;1;Calavera Tracera Viaggio Ambar;21;1;0;Calavera Tracera Viaggio Ambar;http://a72aa5f0.ngrok.io/images/plafones/PF-308.jpg;1;1;PF-308;Plafones
PF-310;1;Calavera Ovalada 10 Led Roja 12V;21;1;0;Calavera Ovalada 10 Led Roja 12V;http://a72aa5f0.ngrok.io/images/plafones/PF-310.jpg;1;1;PF-310;Plafones
PF-317;1;Mica Tracera Irizar Ambar;21;1;0;Mica Tracera Irizar Ambar;http://a72aa5f0.ngrok.io/images/plafones/PF-317.jpg;1;1;PF-317;Plafones
PF-321;1;Calavera Escuadra Cristal;21;1;0;Calavera Escuadra Cristal;http://a72aa5f0.ngrok.io/images/plafones/PF-321.jpg;1;1;PF-321;Plafones
PF-332;1;Plafón Redondo Vw-Bus Leds Rojo 12V;21;1;0;Plafón Redondo Vw-Bus Leds Rojo 12V;http://a72aa5f0.ngrok.io/images/plafones/PF-332.jpg;1;1;PF-332;Plafones
PF-336;1;Calavera Redonda Irizar Ambar;21;1;0;Calavera Redonda Irizar Ambar;http://a72aa5f0.ngrok.io/images/plafones/PF-336.jpg;1;1;PF-336;Plafones
PF-339;1;Cuarto Busscar Derecho;21;1;0;Cuarto Busscar Derecho;http://a72aa5f0.ngrok.io/images/plafones/PF-339.jpg;1;1;PF-339;Plafones
PF-342;1;Plafón Cuarto Oval 3 Leds 24V Hella;21;1;0;Plafón Cuarto Oval 3 Leds 24V Hella;http://a72aa5f0.ngrok.io/images/plafones/PF-342.jpg;1;1;PF-342;Plafones
PF-344;1;Stop Concha Za ro Rojo 24V;21;1;0;Stop Concha Za ro Rojo 24V;http://a72aa5f0.ngrok.io/images/plafones/PF-344.jpg;1;1;PF-344;Plafones
PF-347;1;Plafón Lat. T. Hella Ambar;21;1;0;Plafón Lat. T. Hella Ambar;http://a72aa5f0.ngrok.io/images/plafones/PF-347.jpg;1;1;PF-347;Plafones
PF-355;1;Plafón Zeppelin M.P. 120 Plano Ambar;21;1;0;Plafón Zeppelin M.P. 120 Plano Ambar;http://a72aa5f0.ngrok.io/images/plafones/PF-355.jpg;1;1;PF-355;Plafones
PF-357;1;Plafón Zeppelin M.P. 120 Alto Ambar;21;1;0;Plafón Zeppelin M.P. 120 Alto Ambar;http://a72aa5f0.ngrok.io/images/plafones/PF-357.jpg;1;1;PF-357;Plafones
PF-359;1;Socket Foco 57 Blanco;21;1;0;Socket Foco 57 Blanco;http://a72aa5f0.ngrok.io/images/plafones/PF-359.jpg;1;1;PF-359;Plafones
PF-362;1;Aro De Led Economico Rojo 12V;21;1;0;Aro De Led Economico Rojo 12V;http://a72aa5f0.ngrok.io/images/plafones/PF-362.jpg;1;1;PF-362;Plafones
PF-371;1;Plafón Dir C-11 Económico Cristal;21;1;0;Plafón Dir C-11 Económico Cristal;http://a72aa5f0.ngrok.io/images/plafones/PF-371.jpg;1;1;PF-371;Plafones
PF-374;1;Plafón Nav. Volvo Hella Ambar 24V;21;1;0;Plafón Nav. Volvo Hella Ambar 24V;http://a72aa5f0.ngrok.io/images/plafones/PF-374.jpg;1;1;PF-374;Plafones
PF-383;1;Calavera Ovalada Foco Ayco Cristal;21;1;0;Calavera Ovalada Foco Ayco Cristal;http://a72aa5f0.ngrok.io/images/plafones/PF-383.jpg;1;1;PF-383;Plafones
PF-390;1;Calavera Redonda C-11 Bicolor;21;1;0;Calavera Redonda C-11 Bicolor;http://a72aa5f0.ngrok.io/images/plafones/PF-390.jpg;1;1;PF-390;Plafones
PF-391;1;Plafón Cuarto Allegro T. Cacahuate Ambar;21;1;0;Plafón Cuarto Allegro T. Cacahuate Ambar;http://a72aa5f0.ngrok.io/images/plafones/PF-391.jpg;1;1;PF-391;Plafones
PF-393;1;Plafón Cuarto Tipo Tortuga Volvo Ambar;21;1;0;Plafón Cuarto Tipo Tortuga Volvo Ambar;http://a72aa5f0.ngrok.io/images/plafones/PF-393.jpg;1;1;PF-393;Plafones
PF-395;1;Mica Ovalada Tro-Grim P-139 Ambar;21;1;0;Mica Ovalada Tro-Grim P-139 Ambar;http://a72aa5f0.ngrok.io/images/plafones/PF-395.jpg;1;1;PF-395;Plafones
PF-399;1;Plafón Tipo Lucero De 3 Led Rojo;21;1;0;Plafón Tipo Lucero De 3 Led Rojo;http://a72aa5f0.ngrok.io/images/plafones/PF-399.jpg;1;1;PF-399;Plafones
PF-403;1;Plafón Lucero 3 Led Con Visel Crom. Rojo;21;1;0;Plafón Lucero 3 Led Con Visel Crom. Rojo;http://a72aa5f0.ngrok.io/images/plafones/PF-403.jpg;1;1;PF-403;Plafones
PF-408;1;Plafón Lucero De Foco Rojo;21;1;0;Plafón Lucero De Foco Rojo;http://a72aa5f0.ngrok.io/images/plafones/PF-408.jpg;1;1;PF-408;Plafones
PF-411;1;Plafón Rectangular Estrobo Rojo;21;1;0;Plafón Rectangular Estrobo Rojo;http://a72aa5f0.ngrok.io/images/plafones/PF-411.jpg;1;1;PF-411;Plafones
PF-418;1;Plafon Mini Zeppelin Mica Corta Azul;21;1;0;Plafon Mini Zeppelin Mica Corta Azul;http://a72aa5f0.ngrok.io/images/plafones/PF-418.jpg;1;1;PF-418;Plafones
PF-425;1;Plafón Mini Zeppelin Mica Larga Cristal;21;1;0;Plafón Mini Zeppelin Mica Larga Cristal;http://a72aa5f0.ngrok.io/images/plafones/PF-425.jpg;1;1;PF-425;Plafones
